Date,others_dlr_ibex,USD$KRW_spot,USD$KRW_spot_Lag1,corporate_bond_yield,volatility_dch_sp500,volume_nvi_sp500,daily_fed_funds_Lag1,Open_ibex,High_ibex,momentum_kama_ibex,prime_rate_Lag1,others_cr_ibex,others_dr_ibex,pct_change_shifted_ibex,corporate_bond_yield_Lag1,trend_visual_ichimoku_a_ibex,trend_ichimoku_conv_ibex,volume_vpt_sp500,Brent_crude_oil_price_europe,NASDAQ
2006-04-24,-0.0819219306247297,-1.7963950183838309,-1.7178864985574274,1.237051361304516,-0.7316509159870808,-0.616700932275234,1.8848289724390523,1.149588953773432,1.1475536508253878,1.090785765770126,1.8654188963730851,1.1592165335381919,-0.08901506225336935,-0.08901506225336964,1.2590655577504857,1.04126444991174,1.0997987204771835,-0.5438564874276997,0.06874709781370732,-0.7534340132625945
2006-04-25,0.10976797777761137,-1.746687311878841,-1.7966922209134863,1.2883182746581434,-0.7316509159870808,-0.616700932275234,1.9021227512563659,1.152395487327486,1.157764743312469,1.0930258433007827,1.8654188963730851,1.169194048777493,0.10316434618542979,0.10316434618543047,1.2370922859206832,1.0593414611324645,1.1049458095349023,-0.5533238497850248,0.027569784608611224,-0.7542148411924745
2006-04-26,0.024480283642438632,-1.732619093056674,-1.7469695627602588,1.3176136537173588,-0.7316509159870808,-0.616700932275234,1.8848289724390523,1.1789044240445643,1.1487457070634501,1.095372887921471,1.8654188963730851,1.1718440963121874,0.017595692293961424,0.017595692293961455,1.2883632535235554,1.079596612073086,1.1049458095349023,-0.5475268437691815,0.05003013726593627,-0.7533706343721821
2006-04-27,-0.21375144183140316,-1.7495009556432741,-1.732897112339534,1.2883182746581434,-0.7316509159870808,-0.616700932275234,1.879064379499948,1.1810358213966856,1.1425779384469763,1.1016739896235397,1.8654188963730851,1.1540199638799638,-0.22088466250123864,-0.2208846625012386,1.3176609492966254,1.0830399221876374,1.1049458095349023,-0.5400076998924096,-0.012484510963618573,-0.7505008382143115
2006-04-28,0.0009463048285723367,-1.766382818229875,-1.7497840528444035,1.2663467403637316,-0.7316509159870808,-0.6164782614802065,1.9136519371345755,1.1453266269842712,1.1258361773933754,1.1137001071418493,1.8654188963730851,1.1546436537344524,-0.005997979785006187,-0.005997979785006795,1.2883632535235554,1.0970868463784615,1.1049458095349023,-0.5386566562167714,0.0009917006307765637,-0.756174516484024
2006-05-02,0.21618049340555953,-1.7963950183838309,-1.766670993349274,1.295642119422947,-0.7316509159870808,-0.6144634181345604,1.954004087708308,1.1282255812814788,1.1338180809890974,1.1280280776496847,1.8654188963730851,1.1737669285812338,0.21006960581551662,0.210069605815516,1.266389981693753,1.1031516527936907,1.1330847512280855,-0.5348032606650516,0.0870897191505233,-0.7594017695838204
2006-05-03,-0.3257801046445775,-1.8489163686532548,-1.7966922209134863,1.3176136537173588,-0.7316509159870808,-0.6157421536442014,1.9136519371345755,1.1782287824246256,1.1481240981101957,1.1316021396987643,1.8654188963730851,1.146329142281285,-0.3327578194499936,-0.3327578194499936,1.295687677466823,1.1252718651479197,1.147846562580571,-0.542430679506889,0.06013729596173302,-0.7608899059307023
2006-05-04,0.3083075099037519,-1.7982707808934535,-1.8492293691508594,1.3249374984821625,-0.7316509159870808,-0.6157421536442014,1.9251811230127844,1.1582689380313462,1.1366688621994445,1.1376429825633854,1.8654188963730851,1.1733513045040767,0.3027508814577142,0.3027508814577143,1.3176609492966254,1.1310758279294555,1.1713086552212866,-0.5361237496741191,-0.010612814908841573,-0.7558373407870305
2006-05-05,0.6302164220233196,-1.799208662148265,-1.79856854763625,1.295642119422947,-0.7241169876458126,-0.6123587600323696,1.936710308890994,1.1759938972757913,1.1882942833058103,1.1525252430123805,1.8654188963730851,1.2283831801757261,0.6275289865112805,0.6275289865112811,1.3249853732398926,1.1387972094090282,1.188474471152496,-0.5167137276740145,-0.033821845988077845,-0.7511042052510368
2006-05-08,0.19267106125182953,-1.91081653147079,-1.799506710997632,1.3102898089525545,-0.7239640390225529,-0.6126342335838469,1.936710308890994,1.246319948389018,1.215661195676788,1.1626974038141178,1.8654188963730851,1.2456871481646221,0.18643771690778813,0.18643771690778815,1.295687677466823,1.143361992485273,1.2022692668990287,-0.5181801828187146,-0.14462625243088223,-0.7504906975918455
2006-05-09,0.08671211589191842,-1.8714255187687217,-1.911148151002049,1.3102898089525545,-0.7239640390225529,-0.6126342335838469,1.965533273586517,1.247671189635032,1.2203261192416854,1.1755942524088074,1.8654188963730851,1.253793593840457,0.0800225369588126,0.080022536958812,1.3103365253533574,1.1465705543815277,1.2046207074590236,-0.5175379724142126,-0.05703087706731412,-0.7521993924773621
2006-05-10,-0.11666698360836948,-1.8976861939034342,-1.871745289824019,1.3176136537173588,-0.7239640390225529,-0.6126342335838469,1.907887344195471,1.239458709870107,1.2147799422369223,1.1823294204123238,1.8654188963730851,1.244179939972733,-0.12379411122606308,-0.12379411122606336,1.3103365253533574,1.1465705543815277,1.2046207074590236,-0.5207588865905047,-0.08585499631088139,-0.7566384499618425
2006-05-11,-0.34376289184511044,-1.8376617935955206,-1.898013863942706,1.3249374984821625,-0.7239640390225529,-0.6126342335838469,1.965533273586517,1.2368084981754472,1.2254060613487936,1.1835353424332369,2.011996492124848,1.2148720990643302,-0.3506994408807319,-0.35069944088073185,1.3176609492966254,1.1465705543815277,1.2071813457517855,-0.5473769005667855,0.0028633966855535625,-0.7688173375434778
2006-05-12,-1.8172675173178714,-1.8604523080874318,-1.8379714088142791,1.3615567223061817,-0.7239640390225529,-0.6126342335838469,2.028943795916668,1.167624918966545,1.1351137771439577,1.1772383732475922,2.011996492124848,1.0599102903604352,-1.8057114474443312,-1.8057114474443314,1.3249853732398926,1.1465705543815277,1.1803487454793615,-0.5710934049361376,-0.030827132300434542,-0.7761490075863773
2006-05-15,-0.7636551376964488,-1.7626312932106298,-1.860768778495854,1.3322613432469663,-0.7239640390225529,-0.6117966787898639,2.0404729817948772,1.0336248957272476,1.0010232135411223,1.1614753338418486,2.011996492124848,0.9962523120471278,-0.7683594141890644,-0.7683594141890647,1.3616074929562296,1.1465705543815277,1.1301064071759972,-0.5658960335843498,-0.1285296663597994,-0.777482499440653
2006-05-16,0.04462361431961652,-1.7476251931336524,-1.7629183399037465,1.3029659641877507,-0.7239640390225529,-0.6124184313469939,2.0404729817948772,0.984661239242986,0.9823635568968426,1.1443612939326662,2.011996492124848,1.0005136006623772,0.03779624070274128,0.03779624070274195,1.33230979718316,1.1450836487715357,1.1301064071759972,-0.5695610804635385,-0.12965268399266572,-0.7798630105645404
2006-05-17,-2.1987637613245146,-1.8226556935185434,-1.7479077261216407,1.3469090327765736,-0.7239640390225529,-0.6124184313469939,2.0231792029775635,1.0097146931164327,0.9818450445692893,1.0867357235962227,2.011996492124848,0.8198287721502477,-2.177593320464075,-2.177593320464076,1.3030121014100902,1.1450836487715357,1.0596415567513306,-0.6087205227816508,-0.17232735404158372,-0.7883126842343137
2006-05-18,-0.24938958475143874,-1.7316812118018627,-1.8229607950321733,1.295642119422947,-0.7239640390225529,-0.6146422247037725,2.011650017099354,0.8153681166925346,0.8242745583782456,1.0212745082221044,2.011996492124848,0.8001335701545571,-0.25649221329952526,-0.25649221329952554,1.3469586450696944,1.1450836487715357,1.0128478112726627,-0.6226862876503573,-0.17719376378400403,-0.7922371051286459
2006-05-19,0.3812947257750832,-1.7363706180759184,-1.7319589489781522,1.2883182746581434,-0.7239640390225529,-0.6146422247037725,2.0347083888557727,0.792393639701602,0.8046304192040237,0.9692845938277601,2.011996492124848,0.8315728165868433,0.3762614261065099,0.3762614261065099,1.295687677466823,1.1450836487715357,1.0128478112726627,-0.612550089683569,-0.19441336748795318,-0.7887994341126805
2006-05-22,-2.084543587219843,-1.6847871490613058,-1.7366497657850604,1.280994429893339,-0.7239640390225529,-0.6159330474846295,2.0347083888557727,0.8180709583447165,0.7806840962178421,0.8643678045415902,2.011996492124848,0.6649715038125246,-2.0664582322255436,-2.066458232225543,1.2883632535235554,1.132458291404585,0.9734484245932148,-0.6214688223682299,-0.20976127513712584,-0.7941283312185501
2006-05-23,1.364939927546271,-1.7495009556432741,-1.6850507809090693,1.3029659641877507,-0.7239640390225529,-0.6173617744736843,2.0347083888557727,0.6923871302776349,0.739995268161786,0.8471347252222444,2.011996492124848,0.7743587876407425,1.3742617277755074,1.374261727775508,1.2810388295802875,1.1207851548058048,0.9734484245932148,-0.6307796272698349,-0.11804816845304758,-0.797702900637806
2006-05-24,-0.742447837102603,-1.7063584179219615,-1.7497840528444035,1.2883182746581434,-0.7239640390225529,-0.6173617744736843,2.000120831221145,0.7341783326563897,0.7147532405840707,0.8202037406609859,2.011996492124848,0.7153782294973478,-0.7473231967253756,-0.7473231967253753,1.3030121014100902,1.1200027245918387,0.92793493731306,-0.6268775909952042,-0.1375138074227293,-0.7950638036410362
2006-05-25,1.0356571792194154,-1.7110478241960172,-1.706628538220847,1.3102898089525545,-0.7239640390225529,-0.613643582064899,1.9770624594647266,0.7458730283654694,0.76005453000209,0.8177049978497842,2.011996492124848,0.7990424935173315,1.038654557173185,1.0386545571731842,1.2883632535235554,1.1149420859148655,0.8603441213903915,-0.6047128810920869,-0.1352677721569967,-0.7876941062638894
2006-05-26,1.3090694739854458,-1.7429357868595967,-1.7113193550277552,1.295642119422947,-0.7239640390225529,-0.6117520070241651,2.0404729817948772,0.8295582004763661,0.8671401567707095,0.8205031375818861,2.011996492124848,0.9064034196653435,1.3172100415066696,1.317210041506669,1.3103365253533574,1.1149420859148655,0.8509383781111001,-0.5961889994907102,-0.0839833002561044,-0.7846189625010825
2006-05-30,-1.3216275408859806,-1.7429357868595967,-1.7432169093147325,1.3249374984821625,-0.7239640390225529,-0.6117520070241651,2.028943795916668,0.870516864138611,0.851331142386829,0.8199007478934373,2.011996492124848,0.7769048022867721,-1.3196108088524183,-1.319610808852419,1.295687677466823,1.1120727019892072,0.7928579031048424,-0.6245267324776714,-0.08622933552183701,-0.796186877579143
2006-05-31,1.1130203493858335,-1.7429357868595967,-1.7432169093147325,1.3615567223061817,-0.7239640390225529,-0.6117520070241651,2.046237574733982,0.7275248605649943,0.8305982817376313,0.8203975721278082,2.011996492124848,0.8677930086002021,1.1173657614831811,1.1173657614831825,1.3249853732398926,1.1164810863925412,0.7928579031048424,-0.6065845834273559,-0.17045565798680673,-0.792602167537421
2006-06-01,0.031138108714157408,-1.7279296867826184,-1.7432169093147325,1.3615567223061817,-0.7239640390225529,-0.6076612741458531,2.0635313535512956,0.8602253609830299,0.8469254878844535,0.8211281005146885,2.011996492124848,0.8708591876895596,0.024271803999170265,0.024271803999170297,1.3616074929562296,1.1197678514741898,0.7928579031048424,-0.5827373759864707,-0.1255349526721561,-0.78221309982103
2006-06-02,0.08438316916450528,-1.718550874234507,-1.7282062955326258,1.2736705851285353,-0.7239640390225529,-0.6070039257026498,2.046237574733982,0.9215597622297813,0.8960625005110927,0.8217304720960977,2.011996492124848,0.878290180805326,0.07768532037713152,0.07768532037713155,1.3616074929562296,1.1197678514741898,0.8187237132388112,-0.5790555187698915,-0.13863682505559563,-0.7823271818237724
2006-06-05,-0.4699349773157692,-1.7673206994846855,-1.7188246619188092,1.3029659641877507,-0.7239640390225529,-0.6070039257026498,2.0174146100384585,0.8874098784307226,0.8491025178907369,0.8227961296048307,2.011996492124848,0.8404069850058333,-0.47645678556753457,-0.4764567855675343,1.2737144056370202,1.1197678514741898,0.8187237132388112,-0.6128874102931218,-0.11205874107776097,-0.794949721638294
2006-06-06,-1.136760227646975,-1.766382818229875,-1.7676091567106547,1.3029659641877507,-0.7240540281909794,-0.6070039257026498,2.0404729817948772,0.7595949423363502,0.7681401276779606,0.8222117934530424,2.011996492124848,0.7490513919096656,-1.137443205500503,-1.1374432055005028,1.3030121014100902,1.1197678514741898,0.8246804245975248,-0.6154098850234739,-0.14500059164183784,-0.7966837680799757
2006-06-07,0.7204078312835807,-1.7176129929796957,-1.766670993349274,1.3176136537173588,-0.7250351188929087,-0.609059355754228,2.028943795916668,0.783973028889569,0.7905835128499179,0.8218808067117775,2.011996492124848,0.8076168334534095,0.7187849305166758,0.718784930516677,1.3030121014100902,1.1338147748709555,0.841637030175418,-0.6286451151011858,-0.18542922642502327,-0.7994673689468856
2006-06-08,-1.773599279772333,-1.6697810489843274,-1.7178864985574274,1.3029659641877507,-0.7276274442295216,-0.609059355754228,2.028943795916668,0.7041349270590948,0.7028317417515316,0.8166106882919356,2.011996492124848,0.6662183760439964,-1.7630179359241591,-1.7630179359241591,1.3176609492966254,1.1411838520568292,0.8163982777627508,-0.6245193614518476,-0.2382110551697375,-0.8011101497863735
2006-06-09,0.9447333947574685,-1.6594643551814048,-1.6700401671269625,1.295642119422947,-0.742704310816589,-0.6105601063353336,2.046237574733982,0.7348016924974727,0.7152194531075637,0.8130196207458913,2.011996492124848,0.7418802272768104,0.9462544688026023,0.9462544688026023,1.3030121014100902,1.1528960984392786,0.8163982777627508,-0.6326603954785079,-0.11205874107776097,-0.803711219448896
2006-06-12,-0.4410926842240134,-1.6369552050659377,-1.6597203701517642,1.3029659641877507,-0.74990520232086,-0.6105601063353336,2.0347083888557727,0.7214954157435434,0.7088446434032151,0.8075178698030352,2.011996492124848,0.7071677509328466,-0.44772872297530963,-0.44772872297530963,1.295687677466823,1.169147408775358,0.8163982777627508,-0.65456665516163,-0.1311500408364871,-0.814799990115439
2006-06-13,-1.5497250282707629,-1.5919369048350036,-1.6372044494786047,1.2883182746581434,-0.74990520232086,-0.6105601063353336,2.0404729817948772,0.6211771724576284,0.604972205091923,0.7949312265255414,2.011996492124848,0.5856197836358643,-1.5437337912892992,-1.5437337912892994,1.3030121014100902,1.1829200972608325,0.7693174593815444,-0.6839237599298835,-0.2415801080683364,-0.8195787584525296
2006-06-14,0.3562657782263844,-1.5881853798157592,-1.5921726081322853,1.3615567223061817,-0.7554409096401453,-0.6088278300490286,2.0347083888557727,0.603296969416488,0.5865201040266076,0.7765251614662538,2.011996492124848,0.6139410882732135,0.3510446234278957,0.3510446234278958,1.2883632535235554,1.1852677694496756,0.7619495883179161,-0.6725489830514304,-0.24719519623266795,-0.8161486929034137
2006-06-15,1.2064711467675895,-1.6116324111860376,-1.588419954686759,1.398175946130201,-0.7563859607239501,-0.6088278300490286,2.0347083888557727,0.6410848824660971,0.6759310760089194,0.7737570074790903,2.011996492124848,0.7097137655788754,1.2125577424433236,1.2125577424433223,1.3616074929562296,1.1852677694496756,0.7382785449891296,-0.624127106047085,-0.22772955726298566,-0.8014067629935032
2006-06-16,-0.48754646231205473,-1.6500855426332934,-1.6118740387213004,1.412823635659809,-0.7563859607239501,-0.6088278300490286,2.046237574733982,0.7646373716516456,0.7436239416680068,0.7680658415419904,2.011996492124848,0.6715189785908912,-0.4939928631758026,-0.49399286317580327,1.3982296126725668,1.187824304115226,0.7087809637170639,-0.6325375763633244,-0.2662864959913941,-0.8050066839689243
2006-06-19,0.6085499605003657,-1.5966263111090593,-1.6503387365379476,1.4274713251894164,-0.7563859607239501,-0.6118869619416957,2.000120831221145,0.7068374457025273,0.7046980647953082,0.7668183882923051,2.011996492124848,0.7203667333782454,0.6056238141592933,0.6056238141592933,1.412878460559102,1.1744295046706514,0.7087809637170639,-0.6513918408678647,-0.21425334566859053,-0.8099578428879363
2006-06-20,0.297205638605902,-1.637893086320749,-1.5968634249391938,1.4421190147190246,-0.7563859607239501,-0.6118896456491044,2.0058854241602497,0.683343179973351,0.7087404073549239,0.7667179181968632,2.011996492124848,0.7446343077001707,0.2915759346463375,0.2915759346463376,1.4275273084456366,1.1448881272496585,0.6851101277813946,-0.6514066484914828,-0.17045565798680673,-0.8108096551750782
2006-06-21,0.32951716713875073,-1.646334017614049,-1.6381426128399865,1.4421190147190246,-0.7563859607239501,-0.6118896456491044,1.9885916453429355,0.7595949660815137,0.7326871008219173,0.7667736137419467,2.011996492124848,0.7716047072173823,0.3241049363320415,0.3241049363320422,1.4421761563321718,1.1448881272496585,0.6851101277813946,-0.6325097899552634,-0.14799530532948116,-0.8021546339003689
2006-06-22,0.578126342403127,-1.651961305142916,-1.646586083092421,1.4787382385430439,-0.7563859607239501,-0.6136420874861762,1.982827052403831,0.8187985009458946,0.7857115836092025,0.7696823635646203,2.011996492124848,0.8188412209241822,0.5748761249083156,0.574876124908315,1.4421761563321718,1.0745362023711464,0.7063251781371562,-0.6418120610183946,-0.09446479816285623,-0.8067736874336203
2006-06-23,0.17211959072078784,-1.6444582551044276,-1.6522150632607113,1.4933859280726511,-0.7563859607239501,-0.6139341557236198,2.0231792029775635,0.8187985160221674,0.8091399402130008,0.7717574360871853,2.011996492124848,0.8333398532616437,0.16578551580907464,0.16578551580907466,1.478798276048509,1.0278174476039177,0.7181346723776932,-0.64327564672658,-0.0828602826232381,-0.8071564959317109
2006-06-26,0.009003206879312485,-1.612570292440848,-1.6447097563696584,1.5080336176022593,-0.7563859607239501,-0.6123250739813445,2.0231792029775635,0.8530001367046733,0.8155152242563638,0.7753179651226367,2.011996492124848,0.8345867254931155,0.0020784904340211737,0.0020784904340218472,1.4934471239350435,1.0278174476039177,0.7213482516084136,-0.6357600876701149,-0.0851063178889707,-0.8040636060795886
2006-06-27,-0.4040104355220847,-1.618197579969715,-1.6128122020826812,1.4860620833078475,-0.7563859607239501,-0.6123250739813445,2.0520021676730864,0.8526361532508779,0.8144264066148643,0.7804638466372366,2.011996492124848,0.8023162309065147,-0.410776429815067,-0.4107764298150667,1.5080959718215787,0.9884812015858364,0.7601207193210217,-0.6522025813554514,-0.03232448914425593,-0.8125360961499103
2006-06-28,-0.1715517839995296,-1.6285142737726377,-1.6184411822509714,1.515357462367063,-0.7563859607239501,-0.6105029560541213,2.046237574733982,0.7837131179272337,0.7750859124776404,0.7817621293450456,2.011996492124848,0.7889609453893641,-0.17869843717739378,-0.17869843717739375,1.4861226999917763,0.9884812015858364,0.7712509863074266,-0.6428004041904946,-0.013607528596484878,-0.8095978507903941
2006-06-29,1.2556949223757965,-1.601315717383115,-1.62876097922617,1.47141439377824,-0.7563859607239501,-0.6105029560541213,2.0692959464904,0.8309617011979542,0.8525233063363254,0.7976376877871947,2.011996492124848,0.891748991733636,1.2627483497684175,1.2627483497684182,1.515420395764846,0.9657609274435124,0.7977172159514387,-0.5963587517784316,0.03355921198389783,-0.7937429875648431
2006-06-30,1.0079403314478237,-1.71292358670564,-1.601554241746102,1.4347951699542203,-0.758654259128097,-0.6105029560541213,2.0808251323686098,0.9428709650309752,0.9555144541704487,0.847586726588226,2.158574087876611,0.9756735917140371,1.0104753171070273,1.0104753171070266,1.4714738521052417,0.9320196793204321,0.8496317991098721,-0.6016143386334158,0.040297317781095666,-0.7943235382010201
2006-07-06,0.7126675144159461,-1.7063584179219615,-1.7310207856167703,1.4640905490134357,-0.7656571524864528,-0.607037769908337,2.178823212333388,0.9554498615580707,0.9893093212887603,0.937777459447605,2.158574087876611,1.021767266078031,0.7109487702402328,0.7109487702402322,1.4934471239350435,0.89833064620288,0.9171966017555334,-0.6031899688926602,0.03730260409345236,-0.7986333027490592
2006-07-07,-0.06885270561623154,-1.72136451799894,-1.706628538220847,1.4274713251894164,-0.7656571524864528,-0.6093147918774386,2.173058619394284,1.012002146162742,0.9869768583785683,0.9483180838761077,2.158574087876611,1.0165189337142224,-0.07592870637430316,-0.07592870637430313,1.4641494281619738,0.89833064620288,0.9171966017555334,-0.6142154959027103,0.07548520361090516,-0.8049787972571428
2006-07-10,0.13476362387228277,-1.7776373932876082,-1.7216391520029537,1.4274713251894164,-0.7656571524864528,-0.6088223221645431,2.1615294335160744,0.9923021789639108,0.989309327918509,0.9595408023485889,2.158574087876611,1.0283670110394836,0.12826154211294108,0.12826154211294047,1.4275273084456366,0.9112428252574021,0.9171966050973798,-0.6119759919487413,0.009975841693706477,-0.808307456581599
2006-07-11,-0.7164083734028646,-1.7307433305470514,-1.7779289536858531,1.412823635659809,-0.7656571524864528,-0.6088223221645431,2.173058619394284,0.9969283907398285,0.9715308587415917,0.9605776382331821,2.158574087876611,0.9689703213414246,-0.7214853239267052,-0.7214853239267055,1.4275273084456366,0.9112428252574021,0.9382549746931936,-0.6043507508216593,0.03805128251536306,-0.805283015931122
2006-07-12,0.0067851068055233815,-1.71292358670564,-1.7310207856167703,1.412823635659809,-0.7656571524864528,-0.6124694740366707,2.178823212333388,0.9859088906328046,0.9791503226140683,0.9618282721332152,2.158574087876611,0.970061397978651,-0.00014508697741399642,-0.00014508697741460495,1.412878460559102,0.9142164078840992,0.9928868746996949,-0.6244467571379019,0.034307890405809054,-0.8150737869220205
2006-07-13,-1.0266040250106527,-1.7082341804315844,-1.713195681750519,1.3908521013653972,-0.7656571524864528,-0.6124694740366707,2.1903523982115973,0.9343462286358521,0.9004682614193176,0.961416037184257,2.158574087876611,0.8857211739210924,-1.02867312256446,-1.0286731225644596,1.412878460559102,0.922681123516227,0.9677525359380785,-0.6515672850850164,0.11628817760504617,-0.8242333041644119
2006-07-14,-0.8648562686983163,-1.6641537614554605,-1.7085048649436108,1.3835282566005935,-0.7656571524864528,-0.6140939249398962,2.1845878052724927,0.8303377815557489,0.8232379269131462,0.9456671503414887,2.158574087876611,0.8156715164236646,-0.8686588683863969,-0.8686588683863966,1.3909051887292996,0.9100819708673361,0.9385424861884358,-0.6614876947111088,0.14997870659103374,-0.8284822249776552
2006-07-17,-0.39692813365252005,-1.666029523965083,-1.6644111869586724,1.3908521013653972,-0.7656571524864528,-0.6145507854493,2.1845878052724927,0.8162513248088441,0.789184418564546,0.922115272284928,2.158574087876611,0.7840764743971324,-0.4037167837532136,-0.403716783753213,1.3835807647860323,0.9100819708673361,0.9073729263668231,-0.6639269644351927,0.11217044628453657,-0.8283884242198448
2006-07-18,-0.12495347272829722,-1.621011223734149,-1.6662875136814361,1.4347951699542203,-0.7656571524864528,-0.6145507854493,2.1961169911507024,0.7793990054949169,0.755078291212667,0.8946423994379588,2.158574087876611,0.7745145832349887,-0.13208623038117667,-0.1320862303811763,1.3909051887292996,0.9100819708673361,0.906092592871605,-0.6600125429723112,0.11965723050364456,-0.8269940886307734
2006-07-19,1.681726842593101,-1.6275763925178264,-1.621255672335117,1.3835282566005935,-0.7656571524864528,-0.6145507854493,2.1615294335160744,0.8000346333562522,0.87279009563377,0.8949471963630383,2.158574087876611,0.9120678835838153,1.6985845507891772,1.6985845507891772,1.4348517323889038,0.8675501900216428,0.906092592871605,-0.6188222063260969,-0.018848277549860792,-0.8174897902245388
2006-07-20,0.12403432050447104,-1.6829113865516832,-1.627822815864788,1.354232877541378,-0.7656571524864528,-0.6173468897554469,2.1672940264551794,0.9332026428286209,0.9236374796239161,0.8961799746711177,2.158574087876611,0.9228248842718509,0.11748758174372376,0.1174875817437238,1.3835807647860323,0.8601941265593767,0.906092592871605,-0.6351590551488269,0.016339608279948698,-0.827957447765041
2006-07-21,-0.7176342089972136,-1.7016690116479058,-1.6831744541863056,1.3615567223061817,-0.7656571524864528,-0.6173468897554469,2.173058619394284,0.8895930935093579,0.877143663522192,0.8941402070838037,2.158574087876611,0.8643634756167727,-0.7227018789734565,-0.7227018789734568,1.3542830690129624,0.8483775722629678,0.9009717593167273,-0.650881271290289,0.03131317671816522,-0.8327818489032283
2006-07-24,1.4261606500887751,-1.6857250303161173,-1.7019377214139386,1.3615567223061817,-0.7656571524864528,-0.6119099706121517,2.1672940264551794,0.8686460603886712,0.9432300832813554,0.8952648102462748,2.158574087876611,0.9826889607526464,1.436827642557843,1.4368276425578423,1.3616074929562296,0.8109321435986118,0.9009717593167273,-0.619292114500505,-0.0012543346349560478,-0.8222736288728623
2006-07-25,0.30632005515734534,-1.6810356240420616,-1.6859889442704512,1.3835282566005935,-0.7656571524864528,-0.6119099706121517,2.173058619394284,0.9949010743957599,0.9860955987306839,0.8966139256090634,2.158574087876611,1.0088281121155436,0.30075021815192754,0.3007502181519276,1.3616074929562296,0.7771908954755304,0.9044726535401327,-0.605977504095847,0.013719233803260475,-0.8192162311993709
2006-07-26,0.1380381133406523,-1.6585264739265946,-1.6812981274635428,1.354232877541378,-0.7656571524864528,-0.6119099706121517,2.173058619394284,1.0186552716075183,0.9813790657479629,0.8984047363872971,2.158574087876611,1.0209360179237166,0.13154998021060088,0.13154998021060155,1.3835807647860323,0.7606791097969616,0.9044726535401327,-0.6068065742926881,0.061260313594599325,-0.8200883247314448
2006-07-27,0.8134451341596138,-1.68009774278725,-1.6587822067903832,1.354232877541378,-0.7656571524864528,-0.6119099706121517,2.173058619394284,1.0451124990445277,1.0549811316414475,0.9147672570357644,2.158574087876611,1.0901544272668298,0.8130401871713321,0.8130401871713326,1.3542830690129624,0.7605486363868368,0.939195673934746,-0.6161591970736846,0.12115458734746648,-0.8241420385622181
2006-07-28,0.7182417360866956,-1.6650916427102718,-1.680359964102161,1.3102898089525545,-0.7656211128683285,-0.6078699139183547,2.1903523982115973,1.068710404142118,1.1146400742172622,0.9615956180174057,2.158574087876611,1.1519936061997564,0.7165919290755577,0.7165919290755589,1.3542830690129624,0.7495536752618291,0.9692678616967905,-0.5913955878521207,0.06837275860275224,-0.8140850762315879
2006-07-31,-0.427998613561773,-1.6528991863977274,-1.6653493503200543,1.3102898089525545,-0.7656211128683285,-0.6083673548143534,2.1845878052724927,1.1430393403219112,1.1117376270190238,0.9910541620780076,2.158574087876611,1.1159292097806446,-0.43468271383360974,-0.4346827138336091,1.3103365253533574,0.7554489595536178,0.9887586247504355,-0.5943848339001443,0.09831989547918582,-0.8147619627811917
2006-08-01,-0.6883958036438944,-1.6453961363592378,-1.6531532266220932,1.3029659641877507,-0.7656211128683285,-0.6083673548143534,2.2134107699680157,1.109305669150264,1.0824522673550119,0.9996740068399682,2.158574087876611,1.0580392207969689,-0.6936791873589078,-0.6936791873589074,1.3103365253533574,0.7570531741603919,1.0229850623097316,-0.6037218772650733,0.15971152607587488,-0.822235601538615
2006-08-02,0.9494529211136826,-1.5863096173061366,-1.6456479197310392,1.2883182746581434,-0.7629207785542268,-0.6083673548143534,2.1903523982115973,1.088617979897624,1.107124364767452,1.0143035670850957,2.158574087876611,1.1393137732426761,0.9510477548134426,0.951047754813444,1.3030121014100902,0.7764083400298498,1.0229850623097316,-0.5927686833638384,0.2061295882343469,-0.8179714697916726
2006-08-03,-0.38552231720059943,-1.5544216546425582,-1.5865436279639953,1.2883182746581434,-0.76243479309397,-0.6083673548143534,2.178823212333388,1.144027122123213,1.1049994070381266,1.020912056928522,2.158574087876611,1.106939245767409,-0.39234599427399486,-0.3923459942739945,1.2883632535235554,0.7819645549525117,1.027139428835547,-0.587749910185317,0.15559379475536528,-0.8145414042425567
2006-08-04,0.8032147060359954,-1.561924704681047,-1.5546460736770191,1.2516990508341235,-0.754369719892905,-0.6086061951695423,2.1903523982115973,1.130928556949773,1.1363059370643476,1.0457062278721905,2.158574087876611,1.1762611805216832,0.8026698726264515,0.8026698726264502,1.2883632535235554,0.7951764626519653,1.0909418119498029,-0.5892279726934703,0.1649522750292508,-0.8163895326869806
2006-08-07,-0.8781349472260993,-1.5834959735417036,-1.562151380568072,1.2663467403637316,-0.754369719892905,-0.6095483891340964,2.178823212333388,1.1245352537176094,1.09017503380421,1.0480561156923978,2.158574087876611,1.1016386432205143,-0.8818087802470711,-0.8818087802470708,1.2517411338072177,0.8360520682584021,1.099511446240149,-0.5939440474305101,0.21324203324249982,-0.8195711529856801
2006-08-08,0.25888850680463965,-1.573179279738781,-1.5837291378798508,1.2663467403637316,-0.754369719892905,-0.6095483891340964,2.173058619394284,1.1302006065304955,1.107642673790272,1.0511358935874242,2.158574087876611,1.1242437212338106,0.2530198199033077,0.2530198199033071,1.266389981693753,0.8466558105559929,1.1265267191483743,-0.6007343970778869,0.21735976456300996,-0.8225246092788951
